Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Month,Year
Dallas,11-04-2024 18:25,5.711924441,40.01189084,8.636527706,20.00291116,April,2024
Houston,05-04-2024 19:32,11.02305202,50.84400875,3.559588206,14.78147006,April,2024
Philadelphia,06-01-2024 19:29,15.26026097,78.69465501,5.07156751,6.174825542,January,2024
Los Angeles,16-02-2024 12:11,-6.032848471,68.32050128,9.367468309,22.88131994,February,2024
San Antonio,13-05-2024 22:28,34.09751693,45.42324143,9.503126795,4.679490906,May,2024
San Diego,05-05-2024 08:29,7.992210218,56.53567206,4.527846492,20.88019578,May,2024
Dallas,13-04-2024 09:13,-7.320013125,72.56811613,1.61711032,28.1254204,April,2024
Philadelphia,17-01-2024 07:15,33.90054472,39.91386824,3.320749738,23.99945012,January,2024
Los Angeles,18-04-2024 06:27,5.762137271,55.07307885,8.433403969,4.60597159,April,2024
Los Angeles,09-02-2024 12:47,-8.0368498,36.60828659,4.542763521,13.81634625,February,2024
Phoenix,13-05-2024 10:26,31.25723869,70.53893205,9.796264487,27.72616213,May,2024
Philadelphia,06-01-2024 00:13,-6.253322429,73.37363402,7.0514908,10.7564751,January,2024
San Jose,12-02-2024 17:04,28.79535271,65.97016587,4.597938776,1.887332398,February,2024
New York,04-02-2024 01:09,31.55453338,30.54415513,2.390380316,3.264701387,February,2024
Dallas,11-02-2024 13:37,-4.723570088,84.82917618,1.372466193,11.16736921,February,2024
Los Angeles,12-04-2024 00:16,20.60763201,83.50700443,2.897695586,11.93089783,April,2024
Philadelphia,20-04-2024 21:52,-6.649564342,50.02764136,7.218633565,12.59128565,April,2024
Los Angeles,28-02-2024 02:55,0.528089867,59.79682891,9.162751683,16.38828795,February,2024
Los Angeles,15-04-2024 22:48,20.34059155,84.31008985,9.36647302,28.82673432,April,2024
San Jose,08-03-2024 11:38,-3.785143106,89.71648681,6.121395858,18.83424672,March,2024
Houston,21-03-2024 17:46,17.4204158,82.17396815,3.766017979,28.91564137,March,2024
Dallas,14-05-2024 17:46,-7.538668348,84.48549553,5.167170477,22.55788894,May,2024
San Jose,03-02-2024 15:19,0.212298655,53.77295603,5.953786986,9.85154224,February,2024
Houston,25-04-2024 21:36,34.83691066,49.29994356,0.612908217,8.759507848,April,2024
Houston,11-04-2024 23:22,25.0831066,52.91381656,9.725468732,22.62729976,April,2024
San Diego,01-02-2024 14:57,25.37601142,81.93482407,0.169022119,26.50413207,February,2024
Philadelphia,28-04-2024 02:15,-2.124538313,86.43909789,6.835512242,18.96721553,April,2024
San Diego,16-05-2024 05:13,9.491087676,35.61452369,0.703676816,1.72865354,May,2024
Dallas,10-02-2024 00:13,5.035101286,84.29073299,7.363547549,1.435417545,February,2024
Los Angeles,22-04-2024 13:34,20.75090879,75.04981405,4.019499976,6.733492968,April,2024
Houston,18-02-2024 01:58,-6.091447277,52.12830949,1.979311101,15.51910499,February,2024
Dallas,17-01-2024 18:41,28.55173852,65.02806254,0.903913795,9.218225014,January,2024
Philadelphia,20-04-2024 02:54,-0.06257869,80.180617,0.413776676,7.483093703,April,2024
Dallas,31-03-2024 17:02,24.08410248,80.33430002,2.93118609,3.497285462,March,2024
Dallas,09-02-2024 16:35,-6.348103431,34.4945423,3.84353636,6.22901321,February,2024
Philadelphia,01-01-2024 13:16,36.98049983,65.92066567,0.787917723,27.92645418,January,2024
Houston,11-02-2024 02:58,1.000173989,45.42850272,9.975923879,9.888825912,February,2024
Houston,15-04-2024 22:02,-6.812350594,71.06683569,6.288694206,13.68979807,April,2024
San Diego,15-02-2024 14:48,21.06754321,56.33967583,4.921214255,5.572103312,February,2024
San Antonio,12-01-2024 08:23,23.40311658,46.91196471,7.387454566,27.28828818,January,2024
Phoenix,07-04-2024 04:28,-2.16054944,69.94463255,2.687004553,4.896121704,April,2024
Los Angeles,18-01-2024 21:13,33.58082824,40.8876612,8.311670861,16.33841918,January,2024
Dallas,15-02-2024 16:36,21.21761669,41.24426548,5.307326318,14.64121945,February,2024
Houston,18-02-2024 00:00,19.90522974,35.19366461,5.099946252,27.16964401,February,2024
Dallas,04-01-2024 17:39,20.4073115,76.13825772,6.640682579,21.04971139,January,2024
Dallas,20-01-2024 03:27,34.9492244,59.38573232,8.592959671,13.86374498,January,2024
Phoenix,31-01-2024 15:13,4.570179067,87.63996171,1.488414286,29.15968482,January,2024
Dallas,24-04-2024 16:46,11.44437611,44.83322052,8.461567845,15.08740716,April,2024
Houston,29-01-2024 10:31,21.14341912,75.20882088,7.468701243,4.949350729,January,2024
Houston,07-03-2024 05:13,-7.700179457,73.60652666,1.997243884,11.39259792,March,2024
San Antonio,01-04-2024 19:56,-2.775000703,84.10689074,8.821136692,5.423334266,April,2024
Houston,27-03-2024 19:57,-4.429921425,77.52427443,1.209238539,22.79381188,March,2024
New York,17-03-2024 15:34,25.77009385,72.85532002,3.051539195,4.262324223,March,2024
San Antonio,12-03-2024 22:09,23.82039929,75.81264506,1.489100361,10.71788293,March,2024
Houston,15-03-2024 14:41,-9.201337821,36.10988325,1.422604677,6.482417017,March,2024
Los Angeles,31-03-2024 04:05,13.74386361,70.55444151,6.218230335,4.568183801,March,2024
Houston,17-04-2024 20:42,26.39811543,65.74881397,3.442589329,22.9551863,April,2024
Phoenix,24-04-2024 07:34,9.578594307,36.35355227,3.863334409,5.837589149,April,2024
Philadelphia,09-03-2024 04:24,18.70182877,80.94652609,6.897586248,24.16220948,March,2024
Dallas,14-01-2024 22:55,7.352507513,66.78452035,7.647963005,27.62660669,January,2024
Los Angeles,10-03-2024 02:39,32.47835529,59.56043851,2.833260045,27.35821118,March,2024
San Diego,16-05-2024 11:12,24.17470816,66.28308042,2.02983955,14.69199237,May,2024
San Diego,28-01-2024 04:44,-6.336986513,72.49468144,8.289666018,15.70535214,January,2024
San Jose,06-03-2024 08:21,-1.034193203,41.05360497,9.146789186,4.494695468,March,2024
San Antonio,05-03-2024 22:15,1.954885166,56.95064096,7.740785624,2.430025997,March,2024
San Antonio,14-04-2024 01:06,-5.332872602,80.60445322,3.21562472,24.23464735,April,2024
Phoenix,27-04-2024 22:24,16.57749165,37.24444825,3.144163686,0.029020506,April,2024
San Antonio,05-02-2024 05:14,19.09139838,68.35870288,3.80512785,16.53788535,February,2024
Houston,06-05-2024 21:52,-2.313360311,58.8311853,4.585469912,20.07579117,May,2024
San Jose,07-04-2024 16:26,9.029327211,57.86701756,3.888032916,19.42758606,April,2024
Houston,18-01-2024 12:06,21.11704886,89.81893006,8.487769557,13.64411201,January,2024
New York,10-01-2024 03:51,28.79171151,56.03353508,7.21147573,17.74278649,January,2024
San Jose,18-01-2024 02:31,-0.309479897,37.76327784,1.912330888,13.3857446,January,2024
New York,23-04-2024 00:04,34.24978554,57.52643164,7.908667835,15.41660889,April,2024
Philadelphia,26-03-2024 02:28,15.26487491,56.94527496,5.438097634,8.848528182,March,2024
Dallas,05-02-2024 19:28,2.298181762,58.80800861,9.706076312,6.656594723,February,2024
New York,01-01-2024 05:44,-6.93192935,58.49059333,7.262938537,13.45234546,January,2024
San Jose,05-01-2024 11:29,27.6689401,56.87594787,9.408909408,19.45862046,January,2024
Philadelphia,22-04-2024 14:21,-9.753582907,53.87276509,8.492453637,21.14323782,April,2024
Dallas,25-02-2024 16:13,2.878804037,37.49212766,3.017106225,20.9056269,February,2024
New York,20-01-2024 21:27,14.96824351,84.03673284,2.662199182,1.319030252,January,2024
San Diego,09-04-2024 02:29,7.328454593,34.27140352,0.408673081,28.19916471,April,2024
San Diego,04-01-2024 04:32,-4.383958759,73.71193903,8.532506083,25.08409253,January,2024
Los Angeles,02-04-2024 18:48,8.289845781,80.49910221,2.65268083,5.429580461,April,2024
San Antonio,05-05-2024 18:13,9.167219723,83.19230176,4.655325052,26.24200942,May,2024
San Jose,24-02-2024 20:44,-5.38313229,49.7299826,7.771760256,21.45002607,February,2024
San Diego,22-04-2024 00:34,-2.106165844,43.38958219,6.197010548,12.38464033,April,2024
San Antonio,29-02-2024 10:52,36.96176233,88.84274712,1.641709109,29.4075916,February,2024
Los Angeles,15-02-2024 01:29,29.39052765,55.15160583,3.970756042,0.822989557,February,2024
San Jose,26-01-2024 20:21,37.61003183,34.10963697,2.46135493,7.888907124,January,2024
Dallas,26-03-2024 15:22,-4.393413312,71.48814519,7.174767322,23.45652397,March,2024
Los Angeles,09-05-2024 05:49,10.80420524,49.00346656,9.835027371,21.72582816,May,2024
San Antonio,08-01-2024 03:02,3.272626128,62.90268901,3.250785686,11.87662864,January,2024
Chicago,08-05-2024 22:20,1.716617996,86.42683049,1.994351367,2.87568115,May,2024
Chicago,23-01-2024 10:54,37.46850201,55.59860852,7.903043086,3.865245231,January,2024
San Jose,14-03-2024 05:40,10.52939659,60.92034898,4.401901315,17.19629054,March,2024
New York,20-04-2024 06:07,16.70229763,73.06614835,8.720322664,7.29914929,April,2024
Phoenix,22-04-2024 14:59,15.5756882,33.5441337,7.551783589,26.43767112,April,2024
Phoenix,11-03-2024 18:29,5.951870461,82.9889677,5.08119141,10.67655673,March,2024
San Jose,27-03-2024 01:32,6.592755562,59.68798278,5.484211038,4.356203951,March,2024
Los Angeles,31-01-2024 12:33,-0.725575096,57.30311152,6.323758898,23.52894598,January,2024
Phoenix,08-03-2024 22:59,-1.68711415,63.87183896,7.433995999,19.43712274,March,2024
San Jose,27-01-2024 15:04,3.830583402,81.62602303,4.029300609,14.98903266,January,2024
Chicago,10-05-2024 02:34,6.929034823,33.43426051,5.479098307,7.605732735,May,2024
Phoenix,11-02-2024 13:07,22.35103119,74.36922577,7.080514702,16.60892314,February,2024
San Diego,21-01-2024 20:06,-7.0012264,40.47715262,1.099325394,14.22509765,January,2024
Houston,03-04-2024 19:25,15.21803735,37.94049472,8.269357254,7.838245803,April,2024
Los Angeles,06-02-2024 06:49,-7.615340848,50.85544635,9.545063341,27.83910897,February,2024
San Jose,18-04-2024 12:49,-6.596183234,38.86095222,9.390077641,15.24195361,April,2024
San Jose,06-04-2024 22:56,26.49549501,63.94051509,0.110241134,20.27798932,April,2024
San Jose,21-02-2024 02:26,33.80354136,40.45176614,3.613879187,22.65365582,February,2024
Dallas,09-05-2024 17:03,35.31185962,35.17127356,0.920123694,22.08057175,May,2024
Los Angeles,14-04-2024 21:54,27.89537116,64.78421083,9.883842155,27.8594178,April,2024
Philadelphia,01-04-2024 00:18,16.69303787,42.60168012,2.670388065,29.73923071,April,2024
Los Angeles,17-02-2024 06:56,10.93212048,88.65896642,1.607277818,24.08956721,February,2024
Los Angeles,18-02-2024 20:53,7.021829617,78.68083391,2.955944722,26.85363156,February,2024
San Jose,29-01-2024 14:11,36.68802501,66.01924141,6.447237148,12.92939836,January,2024
Dallas,13-03-2024 02:33,19.37196158,53.83549957,9.496458091,21.8089595,March,2024
Philadelphia,25-04-2024 14:11,20.62994202,63.60831436,9.992355474,27.01610171,April,2024
San Jose,17-03-2024 17:05,9.837221288,32.64025881,6.884295369,29.04495872,March,2024
Dallas,02-03-2024 08:29,35.8602731,42.01909923,1.580101642,21.32482221,March,2024
Houston,06-01-2024 07:31,16.30554886,39.84385073,8.66220513,18.14096416,January,2024
Philadelphia,08-04-2024 02:59,32.10536243,31.99149193,3.928560815,5.704279922,April,2024
San Jose,22-01-2024 15:33,22.582863,30.36945308,7.122062838,8.398033994,January,2024
Phoenix,09-03-2024 23:32,27.24430785,60.50577851,8.836680682,29.09807137,March,2024
Los Angeles,01-05-2024 22:30,12.51560017,42.81910459,3.110501626,16.77379196,May,2024
Dallas,22-01-2024 22:04,-0.595356124,83.78735785,8.64816687,29.18779422,January,2024
San Diego,01-03-2024 05:26,23.19107984,63.59939649,4.517594453,10.75360754,March,2024
San Diego,10-04-2024 06:49,20.86759154,57.01184184,4.501728455,25.37934232,April,2024
San Antonio,11-04-2024 21:31,34.53056101,49.66496861,2.502032004,26.78285955,April,2024
Dallas,31-01-2024 18:19,17.10335209,79.40846674,7.25360201,9.918988146,January,2024
New York,04-04-2024 05:41,38.69465974,59.95503826,7.82758371,18.48779057,April,2024
Dallas,14-03-2024 17:16,30.26991447,31.58570719,5.658307822,6.020617277,March,2024
San Jose,27-03-2024 22:35,-9.937994418,46.47208103,6.664299074,9.039544417,March,2024
San Antonio,09-03-2024 00:31,-9.164679526,48.77957274,8.47320721,10.84474028,March,2024
New York,16-01-2024 12:12,-7.831981016,87.71960975,6.921293944,0.15689679,January,2024
Dallas,04-03-2024 17:51,35.01379819,78.4082323,4.059673902,17.6092044,March,2024
Los Angeles,09-03-2024 23:06,17.98347061,68.56779047,0.437059748,15.62219428,March,2024
Dallas,01-03-2024 06:46,29.28620662,38.22561154,8.478366577,23.4247274,March,2024
Los Angeles,13-05-2024 11:08,3.886220767,86.16386956,3.332987162,24.5517507,May,2024
San Diego,24-04-2024 11:07,17.73645066,63.68071681,9.653438114,22.33337697,April,2024
Los Angeles,14-01-2024 09:33,37.31903256,31.41999106,8.187167236,10.10994064,January,2024
Dallas,23-01-2024 17:35,8.833673929,89.30000107,1.929664085,10.57483854,January,2024
San Antonio,01-04-2024 03:28,30.4449464,38.14645525,6.318086623,25.66005632,April,2024
San Diego,23-01-2024 18:58,-9.395247338,30.24570308,9.417087319,24.53365901,January,2024
Phoenix,06-01-2024 23:51,6.908062113,83.87782403,4.443674533,1.016003132,January,2024
Philadelphia,15-04-2024 15:29,9.512119423,71.35395083,7.550737299,19.68547104,April,2024
Houston,12-04-2024 02:45,2.849559471,64.34103623,1.677769076,27.85478788,April,2024
San Antonio,11-01-2024 10:59,-3.686510297,74.61633479,6.261706077,11.71198482,January,2024
San Jose,27-03-2024 02:50,-9.249914262,35.15133533,0.747001115,5.030187824,March,2024
San Jose,17-04-2024 13:12,8.478658093,81.60009344,8.646163325,13.22542318,April,2024
Los Angeles,09-01-2024 21:55,15.08731272,30.451362,7.478166854,15.61835229,January,2024
Philadelphia,23-04-2024 02:16,26.02635347,70.9581978,5.848822076,18.71165157,April,2024
San Jose,07-02-2024 18:43,-1.598049675,67.26768776,0.43512109,27.92942231,February,2024
Philadelphia,31-01-2024 13:26,3.854274928,38.68733431,1.516148437,24.55098514,January,2024
Houston,17-05-2024 20:49,10.98817346,58.86597055,7.755642699,18.14854453,May,2024
Philadelphia,28-04-2024 04:24,36.32481203,59.36286769,2.320499689,2.476938899,April,2024
San Diego,16-05-2024 12:54,-4.366231163,54.23456148,2.843890582,25.96426888,May,2024
Phoenix,23-03-2024 14:56,22.61844246,75.03932952,0.712729934,10.07548965,March,2024
Chicago,19-03-2024 21:03,-7.404298954,40.56141513,5.657017507,12.06389646,March,2024
San Antonio,18-05-2024 01:32,15.54771893,46.33213623,9.58038428,24.42402497,May,2024
Chicago,16-05-2024 18:58,27.46657612,78.13725039,9.489279563,18.04660695,May,2024
Dallas,03-01-2024 21:08,5.335628045,69.28832531,7.859315599,24.0104421,January,2024
Chicago,16-02-2024 08:22,-6.502538721,51.65877202,3.589911707,23.68825275,February,2024
Houston,10-01-2024 19:02,30.15671277,30.06149906,1.056539941,14.87721445,January,2024
Houston,08-02-2024 13:35,21.33900765,38.86225979,4.444956564,5.47918754,February,2024
San Jose,15-02-2024 05:36,35.09349502,52.90409396,8.608288979,14.51528107,February,2024
Los Angeles,02-02-2024 17:42,-3.002621648,49.73219918,2.619810751,17.92340685,February,2024
Phoenix,26-01-2024 19:08,19.2167875,56.61031851,13.41108568,15.13354919,January,2024
Houston,11-03-2024 17:12,31.49028994,62.5513173,6.555459087,16.6675446,March,2024
San Jose,01-03-2024 16:58,18.50892611,83.99833315,8.966069277,1.417270273,March,2024
San Antonio,18-02-2024 10:41,24.06810491,59.55134375,2.774656053,12.80148239,February,2024
Philadelphia,26-02-2024 20:32,39.82581768,57.02647219,4.090465309,21.28484058,February,2024
Houston,14-04-2024 13:11,-3.981645715,58.39088145,6.805616577,23.7331633,April,2024
San Jose,06-02-2024 15:44,2.292662734,58.83872518,1.115430759,3.989490718,February,2024
San Diego,13-01-2024 16:04,9.550639329,34.23777197,6.954008196,14.89316337,January,2024
San Diego,25-03-2024 00:50,39.22984806,58.10156111,9.832638077,6.752143149,March,2024
San Antonio,02-01-2024 12:02,31.20593906,82.13799743,7.885611211,29.43107965,January,2024
New York,27-01-2024 15:41,19.39906027,63.57812816,5.005231623,28.33586704,January,2024
San Antonio,05-05-2024 19:51,26.28464897,86.34912589,0.897377744,5.862053887,May,2024
San Diego,14-01-2024 00:38,31.94355814,36.77907137,7.878455638,3.643257223,January,2024
Dallas,02-02-2024 00:45,16.62372767,58.0170507,8.342135101,17.49425164,February,2024
San Diego,24-01-2024 02:41,28.95583127,66.32361812,0.394806991,13.04541501,January,2024
Houston,26-04-2024 11:29,21.15637339,69.98359741,7.870833792,13.4813119,April,2024
Chicago,20-04-2024 08:03,38.81469465,39.87384899,5.402668046,10.92235823,April,2024
Los Angeles,15-05-2024 05:40,-4.210421086,83.50604168,8.389328202,3.633806047,May,2024
Los Angeles,12-05-2024 04:23,30.94167656,69.92224022,5.521550498,10.47037927,May,2024
Los Angeles,09-05-2024 21:09,23.87511541,52.43239755,9.319119272,3.391197493,May,2024
Phoenix,07-05-2024 16:58,5.709023383,55.15613754,3.366585567,2.153551364,May,2024
Chicago,05-01-2024 12:30,15.26012058,63.88535475,4.652085422,11.41658165,January,2024
Houston,18-01-2024 02:24,14.62979583,55.31072663,0.42647119,10.23596551,January,2024
Philadelphia,05-03-2024 19:31,3.917759016,42.63618336,3.532131844,12.41285602,March,2024
San Antonio,20-03-2024 02:14,9.732063249,76.64119608,8.260555708,12.20252055,March,2024
Houston,10-01-2024 10:03,7.990625111,39.5106069,8.15511201,1.980209584,January,2024
Philadelphia,22-02-2024 09:43,19.28174704,81.27059256,9.291821617,24.2456049,February,2024
Dallas,15-01-2024 13:52,-6.726821794,64.76084385,1.734377469,23.87316203,January,2024
New York,25-02-2024 00:03,24.8939066,70.77870043,8.1808492,12.54378333,February,2024
San Antonio,04-01-2024 11:48,18.98970256,44.25927572,7.6503568,6.125326863,January,2024
San Diego,07-01-2024 09:58,16.44577141,61.89328819,1.228682491,22.08079741,January,2024
Phoenix,03-02-2024 02:59,26.09774357,40.67215637,7.371443642,10.63271943,February,2024
Los Angeles,17-01-2024 21:21,16.33897195,78.80222957,0.947897719,15.37729366,January,2024
Dallas,06-04-2024 10:37,-7.730806582,42.32806382,9.605162013,14.96894608,April,2024
Philadelphia,11-03-2024 02:30,24.83703456,63.90599166,1.325958306,3.545298383,March,2024
San Jose,24-03-2024 13:27,9.625575707,72.61775888,3.102334081,23.084545,March,2024
Chicago,19-03-2024 16:12,-0.515689451,31.99167011,7.440052416,1.602960634,March,2024
San Diego,07-05-2024 02:55,-4.037698084,87.66473484,3.637628641,1.522902015,May,2024
Dallas,07-05-2024 03:05,-6.719909225,77.1807578,0.396911346,11.17780575,May,2024
Chicago,19-02-2024 16:45,21.86398573,75.28067821,4.794381141,9.422621933,February,2024
New York,02-05-2024 04:49,24.45053893,51.0043506,9.046300986,2.20945864,May,2024
San Jose,27-01-2024 03:37,-4.822987979,70.70233915,8.581099791,29.32035844,January,2024
San Jose,17-01-2024 08:57,14.62239109,33.60490346,9.300078556,5.782948968,January,2024
Phoenix,16-05-2024 16:07,4.445620487,60.66363595,1.980166553,5.323319326,May,2024
San Antonio,05-02-2024 12:19,21.55050194,70.21713495,7.084245672,13.7932074,February,2024
Dallas,05-03-2024 12:49,4.978349313,48.06816956,0.348070322,6.561005225,March,2024
San Jose,15-01-2024 00:01,22.05980859,34.14602129,7.684283674,15.06486262,January,2024
Chicago,06-01-2024 16:34,18.00566209,45.67620858,5.950636946,13.87744859,January,2024
New York,22-03-2024 21:22,-1.864711334,86.90050524,0.785879767,8.826858957,March,2024
San Diego,06-04-2024 10:52,12.63935631,83.13409904,7.418233019,3.155705651,April,2024
Dallas,21-01-2024 18:49,26.24856976,31.31893053,3.810581512,22.37175837,January,2024
San Antonio,19-03-2024 19:45,29.52479162,69.29065351,6.310612261,27.96988193,March,2024
Houston,04-04-2024 03:09,21.91870098,42.77349109,0.63876278,7.96075216,April,2024
San Diego,01-04-2024 04:56,20.03875228,30.04690204,3.421380778,20.55716428,April,2024
Phoenix,20-01-2024 05:00,34.03615746,53.6244875,9.946382417,28.50021681,January,2024
Chicago,30-01-2024 18:02,28.72930255,39.04919784,2.654277789,13.64643492,January,2024
Philadelphia,14-03-2024 19:48,-4.63343886,71.52299057,5.734673876,1.173461094,March,2024
San Antonio,25-02-2024 17:47,3.138659574,67.04344906,6.00535349,13.74836827,February,2024
Chicago,12-01-2024 07:39,10.90151775,48.76584843,7.322362326,16.3384717,January,2024
Chicago,16-03-2024 19:01,7.607041394,62.83211253,7.001499456,3.543081997,March,2024
Chicago,31-03-2024 12:11,5.144717068,55.21129392,8.55730773,8.731083657,March,2024
San Diego,09-04-2024 15:35,21.2098586,51.05249395,9.705454982,22.08140473,April,2024
Houston,21-03-2024 18:36,0.718628683,42.088323,3.305611471,25.55768473,March,2024
San Jose,27-01-2024 18:23,0.721334122,58.58393032,2.638822657,11.97954809,January,2024
Philadelphia,04-05-2024 05:22,15.23077599,46.11979015,9.934658428,18.3589119,May,2024
Dallas,04-01-2024 21:45,7.087043076,89.40587277,1.823206006,11.76317195,January,2024
San Antonio,29-01-2024 06:53,-9.943720063,32.05715202,7.275784733,29.112901,January,2024
Los Angeles,10-01-2024 12:51,16.87113918,32.36056969,7.004580392,22.92173141,January,2024
San Diego,12-02-2024 09:42,-4.761177843,71.03789702,0.768895777,11.62270206,February,2024
Chicago,09-01-2024 14:49,20.58935921,55.53002673,4.578726062,21.43559592,January,2024
San Jose,05-01-2024 16:45,31.41889639,75.80515218,7.520446355,8.660217489,January,2024
Philadelphia,19-03-2024 10:02,-3.307517503,45.25917537,8.508486791,0.654480966,March,2024
Los Angeles,21-01-2024 15:17,14.42973731,72.51199278,3.061348329,6.41255404,January,2024
New York,21-03-2024 03:04,-1.208158608,89.69331557,0.627063705,26.38659724,March,2024
Los Angeles,17-02-2024 22:14,18.53674659,63.65007533,8.20191807,15.05342348,February,2024
San Diego,25-02-2024 07:43,10.36744824,38.67842765,7.762709032,21.4508767,February,2024
Los Angeles,19-02-2024 05:47,-3.002192097,86.16869597,0.509017406,25.39793638,February,2024
Los Angeles,24-02-2024 00:03,32.4408429,80.89614854,1.448859696,2.908425291,February,2024
New York,08-01-2024 15:38,14.65757597,60.53481659,4.45522981,0.066236581,January,2024
San Jose,28-02-2024 18:19,-0.659062817,53.96942026,8.344123556,20.53594365,February,2024
Dallas,31-03-2024 16:44,36.40056579,79.55341658,0.087551094,17.54320272,March,2024
Houston,22-04-2024 13:04,9.361004407,68.99581505,5.095133513,21.27128629,April,2024
San Diego,30-04-2024 22:16,31.92720662,38.28002431,3.328377012,18.05597225,April,2024
San Diego,01-03-2024 16:49,32.68988581,82.48546239,0.969968395,21.65758824,March,2024
Chicago,10-05-2024 05:04,2.704569189,32.81705462,5.338855794,16.76445615,May,2024
Philadelphia,20-01-2024 23:39,36.65934153,75.46465815,6.752224295,16.21730658,January,2024
Phoenix,23-04-2024 14:52,39.57035182,84.02780228,4.424434661,29.01433093,April,2024
Houston,30-01-2024 00:57,28.65774157,52.1595334,0.756910782,6.074153907,January,2024
Philadelphia,15-01-2024 19:00,35.54465558,32.71147742,4.349409762,10.74199023,January,2024
Houston,01-03-2024 15:39,34.3567907,38.5871505,9.911775681,10.38741933,March,2024
Los Angeles,14-05-2024 23:06,39.74839547,34.34134755,9.111380971,11.33208555,May,2024
San Antonio,25-03-2024 12:58,15.39485242,60.6986447,6.636296451,14.71388351,March,2024
San Diego,13-03-2024 15:48,2.836659704,58.19132899,6.251379998,6.65035563,March,2024
Phoenix,20-04-2024 22:43,10.74812906,67.99550589,1.047780056,28.60070824,April,2024
Philadelphia,05-05-2024 03:01,37.1746168,65.51355937,7.892504918,7.983995413,May,2024
Houston,05-02-2024 02:11,27.59798706,53.41193204,0.03751308,5.871742692,February,2024
San Jose,29-01-2024 15:43,34.05675718,59.00758112,9.367971858,29.53528336,January,2024
Houston,30-03-2024 15:31,-1.088234155,89.54500695,5.482590007,6.404582707,March,2024
Phoenix,20-04-2024 20:02,8.428505292,30.62473823,6.325418573,25.55209303,April,2024
Chicago,16-05-2024 00:03,3.82534711,89.34717469,8.38501261,0.847636007,May,2024
Phoenix,08-03-2024 22:54,-0.465852576,46.52698996,2.44310914,0.679308972,March,2024
San Diego,07-01-2024 20:28,18.54057293,83.31538606,5.216452646,18.6912612,January,2024
Dallas,08-04-2024 21:18,20.63868614,40.37934438,6.973343113,27.61570412,April,2024
San Antonio,24-01-2024 18:00,38.28419899,71.23779627,8.97734519,29.22589813,January,2024
Dallas,29-03-2024 09:32,4.280711434,69.03776242,7.213303069,8.407381114,March,2024
Dallas,27-01-2024 13:03,7.184605047,78.57146469,1.272134232,2.530660074,January,2024
Los Angeles,29-04-2024 09:23,11.11733511,33.9742064,0.415861887,15.75657906,April,2024
Philadelphia,21-02-2024 11:17,31.12110689,33.72989144,8.91003277,4.000728059,February,2024
San Jose,20-02-2024 18:41,-5.791921036,82.59529034,9.385287699,10.15715218,February,2024
Philadelphia,01-03-2024 12:30,-2.681675709,58.37566752,9.814590038,14.17131545,March,2024
Los Angeles,01-01-2024 14:50,1.371539463,31.21337887,7.527062103,17.14552309,January,2024
San Diego,02-01-2024 15:12,9.448021914,49.31124511,3.598730414,26.84537956,January,2024
San Antonio,15-01-2024 06:06,31.10567204,87.92248595,0.715474586,28.59326338,January,2024
New York,08-02-2024 16:44,12.69687547,46.7879404,3.524304348,27.94585642,February,2024
Phoenix,28-02-2024 01:08,-17.43975892,43.0391346,10.846555,20.07560907,February,2024
Philadelphia,20-02-2024 23:49,8.949514155,64.65101837,1.034728077,22.31714728,February,2024
Phoenix,11-05-2024 15:26,34.664253,47.1437519,0.559080163,6.500339907,May,2024
Chicago,18-02-2024 12:49,1.042515256,32.56154616,5.591504137,29.33451973,February,2024
Philadelphia,26-04-2024 11:12,13.4585888,83.6308646,3.264397231,0.91323676,April,2024
Houston,26-04-2024 08:32,-5.972061841,76.82662352,9.293119823,21.93095456,April,2024
Phoenix,16-05-2024 12:37,-8.710274973,89.28019343,2.609319854,2.950385155,May,2024
San Jose,05-01-2024 03:22,24.34268601,82.22488806,8.663030016,9.522686665,January,2024
Houston,24-03-2024 21:03,31.06210406,67.16804355,3.170359064,5.246392969,March,2024
Philadelphia,25-03-2024 11:32,22.94535492,76.7386019,4.746862916,21.26219891,March,2024
San Jose,28-02-2024 15:42,-6.83044559,41.13729222,6.081154383,25.00064878,February,2024
Dallas,02-01-2024 20:56,4.396399078,48.93818977,1.850768508,13.2569912,January,2024
New York,05-04-2024 16:16,30.56066718,33.50675437,1.776105392,5.480022383,April,2024
Dallas,05-02-2024 06:57,-8.656523851,44.14921766,7.45104082,7.132637804,February,2024
Dallas,26-03-2024 12:45,15.84949789,30.85110334,9.975620734,13.29633508,March,2024
Chicago,23-02-2024 20:56,39.66373786,62.50287051,8.124204178,22.66507069,February,2024
New York,16-05-2024 16:45,3.532610242,35.4345408,6.184262746,27.64637609,May,2024
San Jose,16-01-2024 12:48,26.56766695,88.63137083,6.659039606,8.398494239,January,2024
San Jose,02-04-2024 11:48,0.554839353,84.64432582,3.039563629,16.43945124,April,2024
San Antonio,13-02-2024 12:41,24.13884331,33.00469876,0.430323174,8.504612372,February,2024
Dallas,10-03-2024 21:24,33.94441969,37.26961034,0.148354766,13.30806276,March,2024
San Jose,15-04-2024 17:51,29.88628361,39.42869506,8.676258172,13.42818468,April,2024
Dallas,27-03-2024 09:27,12.5747903,30.79028089,3.693165157,11.59671987,March,2024
